Text#Image#Folio
urn:cts:greekLit:tlg5026.msA.hmt:22.56#urn:cite2:hmt:vaimg.2017a:VA286VN_0788@0.2220,0.1660,0.5654,0.01867#urn:cite2:hmt:msA.2017a:286v
urn:cts:greekLit:tlg5026.msA.hmt:22.57#urn:cite2:hmt:vaimg.2017a:VA286VN_0788@0.2229,0.1794,0.6118,0.02905#urn:cite2:hmt:msA.2017a:286v
urn:cts:greekLit:tlg5026.msA.hmt:22.58#urn:cite2:hmt:vaimg.2017a:VA286VN_0788@0.2380,0.7225,0.4853,0.01992#urn:cite2:hmt:msA.2017a:286v
urn:cts:greekLit:tlg5026.msA.hmt:22.59#urn:cite2:hmt:vaimg.v1:VA287RN_0457@0.6352,0.4014,0.1958,0.09696#urn:cite2:hmt:msA.2017a:287r
urn:cts:greekLit:tlg5026.msA.hmt:22.60#urn:cite2:hmt:vaimg.v1:VA287RN_0457@0.6444,0.4946,0.1870,0.07925#urn:cite2:hmt:msA.2017a:287r
urn:cts:greekLit:tlg5026.msA.hmt:22.61#urn:cite2:hmt:vaimg.v1:VA287RN_0457@0.6360,0.5732,0.1966,0.07773#urn:cite2:hmt:msA.2017a:287r
urn:cts:greekLit:tlg5026.msA.hmt:22.62#urn:cite2:hmt:vaimg.v1:VA287RN_0457@0.6164,0.6484,0.2041,0.06210#urn:cite2:hmt:msA.2017a:287r
urn:cts:greekLit:tlg5026.msA.hmt:22.63#urn:cite2:hmt:vaimg.v1:VA287RN_0457@0.2003,0.7007,0.6186,0.03001#urn:cite2:hmt:msA.2017a:287r
urn:cts:greekLit:tlg5026.msA.hmt:22.64#urn:cite2:hmt:vaimg.2017a:VA287VN_0789@0.2318,0.1300,0.6177,0.03195#urn:cite2:hmt:msA.2017a:287v
urn:cts:greekLit:tlg5026.msA.hmt:22.65#urn:cite2:hmt:vaimg.2017a:VA287VN_0789@0.2351,0.1560,0.5486,0.01812#urn:cite2:hmt:msA.2017a:287v
urn:cts:greekLit:tlg5026.msA.hmt:22.66#urn:cite2:hmt:vaimg.2017a:VA287VN_0789@0.2301,0.3687,0.2074,0.06943#urn:cite2:hmt:msA.2017a:287v
urn:cts:greekLit:tlg5026.msA.hmt:22.67#urn:cite2:hmt:vaimg.2017a:VA287VN_0789@0.2310,0.7237,0.6255,0.03416#urn:cite2:hmt:msA.2017a:287v
urn:cts:greekLit:tlg5026.msA.hmt:22.68#urn:cite2:hmt:vaimg.2017a:VA287VN_0789@0.2384,0.7396,0.6155,0.03209#urn:cite2:hmt:msA.2017a:287v
urn:cts:greekLit:tlg5026.msA.hmt:22.69#urn:cite2:hmt:vaimg.2017a:VA288RN_0458@0.1879,0.09599,0.6271,0.03914#urn:cite2:hmt:msA.2017a:288r
urn:cts:greekLit:tlg5026.msA.hmt:22.70#urn:cite2:hmt:vaimg.2017a:VA288RN_0458@0.2150,0.1196,0.6083,0.03513#urn:cite2:hmt:msA.2017a:288r
urn:cts:greekLit:tlg5026.msA.hmt:22.71#urn:cite2:hmt:vaimg.2017a:VA288RN_0458@0.6188,0.5068,0.2130,0.04205#urn:cite2:hmt:msA.2017a:288r
urn:cts:greekLit:tlg5026.msA.hmt:22.72#urn:cite2:hmt:vaimg.2017a:VA288RN_0458@0.6175,0.5448,0.2135,0.02752#urn:cite2:hmt:msA.2017a:288r
urn:cts:greekLit:tlg5026.msA.hmt:22.73#urn:cite2:hmt:vaimg.2017a:VA288RN_0458@0.5969,0.5679,0.2552,0.04357#urn:cite2:hmt:msA.2017a:288r
urn:cts:greekLit:tlg5026.msA.hmt:22.74#urn:cite2:hmt:vaimg.2017a:VA288VN_0790@0.2181,0.3765,0.2327,0.07178#urn:cite2:hmt:msA.2017a:288v
urn:cts:greekLit:tlg5026.msA.hmt:22.75#urn:cite2:hmt:vaimg.2017a:VA288VN_0790@0.2176,0.4422,0.2314,0.08658#urn:cite2:hmt:msA.2017a:288v
urn:cts:greekLit:tlg5026.msA.hmt:22.76#urn:cite2:hmt:vaimg.2017a:VA288VN_0790@0.2257,0.5185,0.2133,0.09018#urn:cite2:hmt:msA.2017a:288v
urn:cts:greekLit:tlg5026.msA.hmt:22.77#urn:cite2:hmt:vaimg.2017a:VA288VN_0790@0.2178,0.5965,0.2283,0.05809#urn:cite2:hmt:msA.2017a:288v
urn:cts:greekLit:tlg5026.msA.hmt:22.78#urn:cite2:hmt:vaimg.2017a:VA288VN_0790@0.2220,0.6480,0.2360,0.09654#urn:cite2:hmt:msA.2017a:288v
